title,listed_in,rating,duration,seasons,International TV Shows, TV Dramas, TV Mysteries,Crime TV Shows, International TV Shows, TV Action & Adventure,Docuseries, Reality TV, Romantic TV Shows, TV Comedies,TV Dramas, TV Horror,British TV Shows, Docuseries, Crime TV Shows,TV Comedies, Spanish-Language TV Shows, TV Thrillers,Kids' TV, TV Sci-Fi & Fantasy,Reality TV,Anime Series, Kids' TV, Korean TV Shows, Science & Nature TV, Teen TV Shows,TV Shows,TV Action & Adventure,Stand-Up Comedy & Talk Shows,Classic & Cult TV, Stand-Up Comedy & Talk Shows,Romantic TV Shows,TV Horror,Spanish-Language TV Shows, Classic & Cult TV,TV Sci-Fi & Fantasy,Cluster,PCA1,PCA2,Cluster_Label
Hart of Dixie,"['TV Comedies', ' TV Dramas']",5,4 Seasons,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.23267688280566123,0.7475003739532451,Mixed Genre Epics
Hati Perempuan,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8723371325131577,-1.422093259696194,Short Comedies
Haven,"['Classic & Cult TV', ' TV Horror', ' TV Mysteries']",2,5 Seasons,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.6550599116394795,0.7957058968108562,Mixed Genre Epics
Heavy Rescue: 401,"['International TV Shows', ' Reality TV']",4,2 Seasons,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.86140733233237,-0.16949489628390377,Short Comedies
Helix,"['TV Horror', ' TV Mysteries', ' TV Sci-Fi & Fantasy']",4,1 Season,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.8697424663067651,1.3637439642222422,Mixed Genre Epics
Hell on Wheels,"['Crime TV Shows', ' TV Action & Adventure']",2,5 Seasons,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.35074654771192887,-0.5901555982387319,Mixed Genre Epics
Herrens veje,"['International TV Shows', ' TV Dramas']",4,2 Seasons,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5312530984619415,-0.3356929078798005,Mixed Genre Epics
Hidden Singer,"['International TV Shows', ' Korean TV Shows', ' Reality TV']",7,1 Season,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2387263385990515,0.47602283115818755,Short Comedies
Highway Thru Hell,['Reality TV'],5,3 Seasons,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.4356666220515977,1.1111914214852086,Family/Kids Shows
Highway to Heaven,['TV Dramas'],5,5 Seasons,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.36647645196210704,1.4264720703064133,Mixed Genre Epics
Hinterland,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",2,3 Seasons,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.9747319347135663,-2.220157259050314,Family/Kids Shows
Historia de un clan,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
History's Greatest Hoaxes,"['British TV Shows', ' Docuseries']",5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.434477499349099,-0.6085630954655458,Family/Kids Shows
Hogie the Globehopper,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Hormones,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",4,3 Seasons,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.542623110209063,-0.6032602511125305,Short Comedies
Horror Homes,"['British TV Shows', ' Docuseries', ' International TV Shows']",2,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.789501769338131,-2.413234357108217,Family/Kids Shows
Hotel Beau Séjour,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",2,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.5084541824098646,-2.5194836145423944,Family/Kids Shows
How to Live Mortgage Free with Sarah Beeny,"['British TV Shows', ' International TV Shows', ' Reality TV']",4,1 Season,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.054114031912754,-1.3274268397664177,Family/Kids Shows
Humsafar,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",5,1 Season,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4584846657528834,-0.5182994229871621,Short Comedies
Hunters of the South Seas,"['British TV Shows', ' Docuseries']",2,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.0206250325888244,-1.5123569321745776,Family/Kids Shows
Huntik: Secrets and Seekers,"[""Kids' TV""]",7,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9188805852382916,2.788825337621225,Drama-heavy Long Series
Hyori's Bed & Breakfast,"['International TV Shows', ' Korean TV Shows', ' Reality TV']",2,2 Seasons,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9015742609675534,-0.9221483379680451,Short Comedies
I Am Me!,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Comedies']",2,1 Season,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7188342530797833,-0.5484605337080891,Short Comedies
I'm Sorry,['TV Comedies'],4,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.18639768965806439,0.7061432262743017,Mixed Genre Epics
Idiotest,"['Reality TV', ' TV Comedies']",5,1 Season,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004539339119955808,1.4686182080331915,Family/Kids Shows
In Between,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",2,1 Season,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.647892943373071,-0.3721514403688589,Short Comedies
India: Nature's Wonderland,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-3.3002584062260123,-0.777883324870738,Family/Kids Shows
Inside The Freemasons,"['British TV Shows', ' Docuseries', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.065403413844981,-1.810705132635528,Family/Kids Shows
Inside the Mind of a Serial Killer,"['Crime TV Shows', ' Docuseries']",2,1 Season,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.4207125937223573,-1.9356864708819688,Family/Kids Shows
Inside the Mossad,"['Docuseries', ' International TV Shows']",2,1 Season,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.1617736622685586,-1.2175592837077809,Family/Kids Shows
Inst@famous,['Reality TV'],4,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.24390342200092782,0.593623025137888,Family/Kids Shows
Intelligence,"['Crime TV Shows', ' TV Dramas']",4,2 Seasons,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.04238527906603064,-0.9079250730805799,Family/Kids Shows
Iron Man: Armored Adventures,"[""Kids' TV""]",7,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9188805852382916,2.788825337621225,Drama-heavy Long Series
Islands of the Future,"['Docuseries', ' International TV Shows', ' Science & Nature TV']",5,1 Season,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-2.4414070359057463,-0.48308567640394134,Family/Kids Shows
마녀사냥,"['International TV Shows', ' Korean TV Shows', ' Stand-Up Comedy & Talk Shows']",4,1 Season,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.261868046325957,-0.10547095186014963,Short Comedies
Jack Taylor,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",4,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7843558269167142,-1.916954390069706,Family/Kids Shows
Japanese Style Originator,"['International TV Shows', ' Stand-Up Comedy & Talk Shows']",3,1 Season,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.6355535844510483,-0.2566113468850405,Short Comedies
Jeopardy!,['Reality TV'],3,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.13285878864612566,0.40051030495703177,Family/Kids Shows
Jericho,"['Classic & Cult TV', ' TV Action & Adventure', ' TV Dramas']",2,2 Seasons,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.48802070720998675,0.07918153337224268,Mixed Genre Epics
Jhansi Ki Rani,"['International TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8340609318674135,-1.0463740244079762,Mixed Genre Epics
JingleKids,"[""Kids' TV""]",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.891974396339669,2.6806734455657373,Drama-heavy Long Series
Jonathan Strange & Mr Norrell,"['British TV Shows', ' TV Dramas', ' TV Sci-Fi & Fantasy']",2,1 Season,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.05455225034267546,-0.5423327257751247,Mixed Genre Epics
Juana Brava,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6673767977130205,-0.9958731285627366,Short Comedies
Juana Inés,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9432784422198701,-1.5984023530354243,Short Comedies
Julius Jr.,"[""Kids' TV""]",6,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7809297629848668,2.487560725384881,Drama-heavy Long Series
K,"['Anime Series', ' Crime TV Shows', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.7993247599653106,-1.7037707330206349,Family/Kids Shows
Kaçak,"['Crime TV Shows', ' International TV Shows', ' TV Action & Adventure']",2,1 Season,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.0119985288667446,-1.9236405913943213,Family/Kids Shows
Ken Burns: The Civil War,['Docuseries'],2,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.39289692551925265,-0.31668185877414284,Family/Kids Shows
Ken Burns: The Roosevelts: An Intimate History,['Docuseries'],5,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8067493922795269,0.5871119779348895,Family/Kids Shows
Ken Burns: The West,['Docuseries'],5,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8067493922795269,0.5871119779348895,Family/Kids Shows
Khaani,"['Crime TV Shows', ' International TV Shows', ' Romantic TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.08101575427851501,-2.418991601162236,Family/Kids Shows
Khan: No. 1 Crime Hunter,"['Crime TV Shows', ' International TV Shows', ' TV Comedies']",2,1 Season,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.7328983715499515,-1.4695417952150582,Family/Kids Shows
Khelti Hai Zindagi Aankh Micholi,"['International TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8340609318674135,-1.0463740244079762,Mixed Genre Epics
Khotey Sikkey,"['Crime TV Shows', ' International TV Shows', ' TV Dramas']",2,1 Season,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.5084541824098646,-2.5194836145423944,Family/Kids Shows
Kikoriki,"[""Kids' TV""]",6,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7809297629848668,2.487560725384881,Drama-heavy Long Series
Kingdoms of the Sky,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-3.3002584062260123,-0.777883324870738,Family/Kids Shows
Kiss The Series,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8723371325131577,-1.422093259696194,Short Comedies
Kitten Rescuers,"['British TV Shows', ' International TV Shows', ' Reality TV']",2,1 Season,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.7782123874059033,-1.929956064239106,Family/Kids Shows
Knights of Sidonia,"['Anime Series', ' International TV Shows']",4,2 Seasons,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.6245157857383394,-0.7791006249704838,Family/Kids Shows
Kon Kon Kon,"['Docuseries', ' International TV Shows']",5,1 Season,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.5756261290288331,-0.3137654469987491,Family/Kids Shows
Krishna Balram,"[""Kids' TV""]",7,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.891974396339669,2.6806734455657373,Drama-heavy Long Series
Kurt Seyit & Sura,"['International TV Shows', ' Romantic TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8723371325131577,-1.422093259696194,Short Comedies
La Familia P. Luche,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Comedies']",2,3 Seasons,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6650218752825383,-0.33215674959711355,Short Comedies
La Femme,"['International TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8340609318674135,-1.0463740244079762,Mixed Genre Epics
La Piloto,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",4,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2859760890786531,-1.9927714700287775,Family/Kids Shows
La Rosa de Guadalupe,"['Classic & Cult TV', ' Crime TV Shows', ' International TV Shows']",5,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-2.587648669098476,-0.4859926887138344,Family/Kids Shows
La Viuda Negra,"['Crime TV Shows', ' International TV Shows', ' Spanish-Language TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.0100744445718035,-2.5953006945014665,Family/Kids Shows
"Lady, la vendedora de rosas","['International TV Shows', ' Spanish-Language TV Shows', ' TV Dramas']",2,1 Season,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9432784422198701,-1.5984023530354243,Short Comedies
Land Girls,"['British TV Shows', ' International TV Shows', ' TV Dramas']",2,3 Seasons,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.1621789990735767,-1.8798502917240267,Family/Kids Shows
Last,"['Crime TV Shows', ' International TV Shows', ' Korean TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.35502667079592587,-2.193396583085471,Family/Kids Shows
Learning Time with Timmy,"['British TV Shows', "" Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.355972438072599,1.1953604167599923,Family/Kids Shows
Legends of Strength,['Docuseries'],5,1 Season,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8067493922795269,0.5871119779348895,Family/Kids Shows
Lego Friends,"[""Kids' TV""]",3,3 Seasons,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3939834851232151,1.6919187807313365,Drama-heavy Long Series
Lego Friends: Girls on a Mission,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Leo & Tig,"[""Kids' TV""]",6,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7540235740862442,2.379408833329393,Drama-heavy Long Series
Leyla and Mecnun,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",4,3 Seasons,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3181789210689763,0.44668156821480476,Short Comedies
License to Drill: Louisiana,['Reality TV'],5,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.3818542442543526,0.894887637374232,Family/Kids Shows
Life on Location,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",3,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-3.024356761719163,-1.3804125493434263,Family/Kids Shows
Life Story,"['British TV Shows', ' Docuseries', ' Science & Nature TV']",2,1 Season,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-2.8864059394657375,-1.6816771615797699,Family/Kids Shows
Limmy's Show!,"['British TV Shows', ' TV Comedies']",4,2 Seasons,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8667419070725847,0.5653462849541467,Family/Kids Shows
Liv and Maddie,"[""Kids' TV"", ' TV Comedies']",3,4 Seasons,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03449609064752931,2.3738012434457834,Drama-heavy Long Series
Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),"['Crime TV Shows', ' Docuseries', ' International TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.189589330471664,-2.836563895815608,Family/Kids Shows
Lo que la vida me robó,"['Crime TV Shows', ' International TV Shows', ' Romantic TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.08101575427851501,-2.418991601162236,Family/Kids Shows
LoliRock,"[""Kids' TV""]",6,2 Seasons,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7809297629848668,2.487560725384881,Drama-heavy Long Series
London Spy,"['British TV Shows', ' Crime TV Shows', ' International TV Shows']",4,1 Season,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3.196821201423171,-1.8339318186886016,Family/Kids Shows
Los 10 años de Peter Capusotto,"['International TV Shows', ' Spanish-Language TV Shows', ' TV Comedies']",4,1 Season,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4429326085729337,0.05406869076459878,Short Comedies
Los tiempos de Pablo Escobar,"['Crime TV Shows', ' Docuseries', ' International TV Shows']",2,1 Season,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2.189589330471664,-2.836563895815608,Family/Kids Shows
Lost Girl,"['TV Dramas', ' TV Horror', ' TV Mysteries']",2,5 Seasons,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0132649844954387,0.5581674466808499,Mixed Genre Epics
Love Cuisine,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",4,1 Season,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3719912988662215,0.23037778410382917,Short Comedies
Love Rain,"['International TV Shows', ' Korean TV Shows', ' Romantic TV Shows']",5,1 Season,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.611912177366823,-0.19221239153023914,Short Comedies
Love Rhythms - Accidental Daddy,"['International TV Shows', ' TV Comedies', ' TV Dramas']",4,1 Season,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9445528707348723,0.12988577072367055,Short Comedies
Love Your Garden,"['British TV Shows', ' International TV Shows', ' Reality TV']",3,1 Season,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.9161632096593282,-1.6286914520027618,Family/Kids Shows
Lucky Days,"['International TV Shows', ' Romantic TV Shows', ' TV Comedies']",5,1 Season,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2340404766127966,0.5316423963401732,Short Comedies
